FIPS,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score
6037278001,2508,Los Angeles,90045,Los Angeles,-118.4012,33.9569112,19.25
6037620601,5278,Los Angeles,90278,Redondo Beach,-118.3619491,33.869596,19.20
6037400304,7788,Los Angeles,91773,San Dimas,-117.7979719,34.1049693,19.19
6037920013,7174,Los Angeles,91350,Santa Clarita,-118.521858,34.4298866,19.16
6037621204,3052,Los Angeles,90277,Redondo Beach,-118.3979526,33.8464727,19.14
6037111206,4379,Los Angeles,91326,Los Angeles,-118.5343557,34.2690645,18.98
6037480600,8038,Los Angeles,91030,South Pasadena,-118.1551292,34.1193401,18.95
6037271802,5644,Los Angeles,90034,Los Angeles,-118.4124738,34.0198929,18.84
6037554514,4700,Los Angeles,90703,Cerritos,-118.0696561,33.8741124,18.83
6037920031,4343,Los Angeles,91321,Santa Clarita,-118.4836342,34.3992407,18.81
6037464000,5623,Los Angeles,91106,Pasadena,-118.1383771,34.1270552,18.80
6037134423,3539,Los Angeles,91304,Los Angeles,-118.6341913,34.2138397,18.79
6037920303,1608,Los Angeles,91311,Unincorporated Los Angeles County area,-118.6106718,34.3160081,18.76
6037430400,4642,Los Angeles,91006,Arcadia,-118.0252477,34.1632548,18.75
6037135102,3726,Los Angeles,91307,Los Angeles,-118.6174552,34.1886366,18.74
6037650603,3849,Los Angeles,90503,Torrance,-118.3697533,33.8441204,18.71
6037910705,11613,Los Angeles,93552,Palmdale,-118.0173147,34.5697025,18.60
6037573902,2031,Los Angeles,90808,Long Beach,-118.0775765,33.8135353,18.56
6037900103,5939,Los Angeles,93535,Lake Los Angeles,-117.8431551,34.6298162,18.54
6037430803,5397,Los Angeles,91006,Arcadia,-118.0227522,34.1156128,18.54
6037186201,3201,Los Angeles,90041,Los Angeles,-118.2188456,34.1213123,18.53
6037910207,6033,Los Angeles,93551,Palmdale,-118.1753866,34.595584,18.48
6037141202,2674,Los Angeles,91423,Los Angeles,-118.4423602,34.1471798,18.48
6037500202,4988,Los Angeles,90605,Whittier,-117.9940889,33.9613945,18.46
6037701601,4194,Los Angeles,90403,Santa Monica,-118.4799628,34.0389491,18.42
6037265602,3044,Los Angeles,90024,Los Angeles,-118.434157,34.0602409,18.40
6037463602,6057,Los Angeles,91105,Pasadena,-118.1458929,34.1408046,18.36
6037141400,5099,Los Angeles,91436,Los Angeles,-118.4760491,34.157489,18.33
6037400207,4608,Los Angeles,91750,La Verne,-117.7783303,34.1336074,18.30
6037262704,3561,Los Angeles,90272,Los Angeles,-118.5401653,34.042438,18.27
6037297300,2193,Los Angeles,90732,Los Angeles,-118.315013,33.7178352,18.27
6037273502,2861,Los Angeles,90291,Los Angeles,-118.472226,33.9867153,18.26
6037300200,5352,Los Angeles,91214,La Crescenta-Montrose,-118.2386852,34.2283768,18.25
6037273600,2375,Los Angeles,90291,Los Angeles,-118.4599433,33.9933608,18.22
6037701302,4868,Los Angeles,90403,Santa Monica,-118.4978403,34.0274086,18.20
6037920017,4309,Los Angeles,91350,Santa Clarita,-118.5288817,34.4426894,18.20
6037920043,7130,Los Angeles,91387,Santa Clarita,-118.4409013,34.3909399,18.17
6037408723,2975,Los Angeles,91748,Rowland Heights,-117.9008838,33.9780062,18.11
6037106111,4191,Los Angeles,91342,Los Angeles,-118.407505,34.3213672,18.09
6037700901,3600,Los Angeles,90035,Beverly Hills,-118.3853968,34.064565,18.07
6037430724,4723,Los Angeles,91007,Arcadia,-118.0591183,34.127054,18.04
6037920102,5466,Los Angeles,91384,Unincorporated Los Angeles County area,-118.6002393,34.6330733,17.99
6037462400,3944,Los Angeles,91104,Pasadena,-118.1262387,34.1651965,17.98
6037300501,3264,Los Angeles,91214,La Crescenta-Montrose,-118.2402637,34.2206692,17.95
6037700300,6223,Los Angeles,90069,West Hollywood,-118.3720584,34.0918485,17.93
6037296402,3312,Los Angeles,90732,Los Angeles,-118.3038543,33.7465608,17.91
6037194402,3579,Los Angeles,90069,Los Angeles,-118.3719012,34.0850407,17.86
6037214100,3668,Los Angeles,90036,Los Angeles,-118.3392739,34.0746639,17.81
6037111204,6114,Los Angeles,91326,Los Angeles,-118.5474393,34.2619679,17.81
6037273402,2641,Los Angeles,90291,Los Angeles,-118.4792291,33.991782,17.78
6037501501,2272,Los Angeles,90601,Whittier,-118.0208427,34.0017622,17.77
6037310300,2881,Los Angeles,91504,Burbank,-118.3178553,34.1991485,17.74
6037800327,5827,Los Angeles,91301,Agoura Hills,-118.7424224,34.1602091,17.69
6037274202,4284,Los Angeles,90292,Los Angeles,-118.460713,33.9719816,17.68
6037599000,3684,Los Angeles,90704,Avalon,-118.3304567,33.3421559,17.63
6037400403,3906,Los Angeles,91773,San Dimas,-117.8007925,34.1467498,17.61
6037216300,4367,Los Angeles,90036,Los Angeles,-118.3622105,34.0599709,17.60
6037431800,5655,Los Angeles,91007,East San Gabriel,-118.0611057,34.1196211,17.60
6037265410,1495,Los Angeles,90049,Los Angeles,-118.4644168,34.066976,17.58
6037463000,2665,Los Angeles,91107,Pasadena,-118.0751792,34.1552247,17.52
6037108103,3099,Los Angeles,91326,Los Angeles,-118.5400017,34.2864236,17.48
6037901004,12463,Los Angeles,93536,Lancaster,-118.2080279,34.6862401,17.47
6037702501,4965,Los Angeles,90232,Culver City,-118.3963576,34.0146198,17.44
6037195100,4978,Los Angeles,90039,Los Angeles,-118.2669741,34.1022274,17.38
6037297400,3356,Los Angeles,90732,Los Angeles,-118.3228117,33.7208388,17.38
6037217001,2724,Los Angeles,90035,Los Angeles,-118.38703,34.0523836,17.33
6037702202,3969,Los Angeles,90405,Santa Monica,-118.4672218,34.0081597,17.27
6037430701,5846,Los Angeles,91007,Arcadia,-118.0608911,34.1422654,17.26
6037920330,3225,Los Angeles,91355,Santa Clarita,-118.5606651,34.4044084,17.24
6037400206,5365,Los Angeles,91711,Claremont,-117.7152836,34.12744,17.21
6037401304,5449,Los Angeles,91773,San Dimas,-117.8147951,34.088083,17.18
6037400402,4305,Los Angeles,91741,Glendora,-117.8240886,34.1356427,17.16
6037430302,5339,Los Angeles,91016,Monrovia,-118.0038011,34.153182,17.12
6037920112,4211,Los Angeles,91354,Santa Clarita,-118.5391687,34.4354255,17.12
6037700700,3575,Los Angeles,90210,Beverly Hills,-118.416559,34.0805214,17.06
6037920033,598,Los Angeles,91351,Unincorporated Los Angeles County area,-118.4326143,34.4596282,17.02
6037106603,3156,Los Angeles,91344,Los Angeles,-118.5244831,34.3123662,17.01
6037910807,6424,Los Angeles,91387,Santa Clarita,-118.4105719,34.4410273,16.98
6037463400,5787,Los Angeles,91107,Pasadena,-118.1123757,34.1413741,16.92
6037297000,5597,Los Angeles,90732,Los Angeles,-118.3084871,33.7330618,16.87
6037272100,4578,Los Angeles,90066,Los Angeles,-118.4422881,34.0037101,16.86
6037920039,2191,Los Angeles,91387,Santa Clarita,-118.439602,34.4234332,16.80
6037267902,3365,Los Angeles,90064,Los Angeles,-118.4201983,34.0475522,16.79
6037481713,2736,Los Angeles,91754,Monterey Park,-118.1291575,34.0679641,16.78
6037800410,4031,Los Angeles,90265,Unincorporated Los Angeles County area,-118.736699,34.0544607,16.76
6037408629,3012,Los Angeles,91745,Hacienda Heights,-117.9603912,33.9780615,16.75
6037403703,4542,Los Angeles,91724,Covina,-117.8464362,34.0929382,16.74
6037300701,5835,Los Angeles,91208,Glendale,-118.2519312,34.203681,16.72
6037430721,3963,Los Angeles,91007,Arcadia,-118.0417222,34.1378016,16.70
6037264103,2658,Los Angeles,90049,Los Angeles,-118.4662763,34.0549771,16.66
6037620521,3958,Los Angeles,90278,Redondo Beach,-118.3656204,33.876482,16.66
6037670416,4513,Los Angeles,90275,Rancho Palos Verdes,-118.4075895,33.7558674,16.61
6037430600,4553,Los Angeles,91006,Arcadia,-118.0470542,34.1553775,16.61
6037480704,4619,Los Angeles,91030,South Pasadena,-118.1537015,34.1057393,16.60
6037310100,5644,Los Angeles,91501,Burbank,-118.3073649,34.2073831,16.60
6037800329,6953,Los Angeles,91301,Unincorporated Los Angeles County area,-118.7391708,34.1211218,16.58
6037275400,4069,Los Angeles,90066,Los Angeles,-118.4391729,33.9906137,16.49
6037137401,4299,Los Angeles,91364,Los Angeles,-118.6102529,34.1590075,16.47
6037201302,4341,Los Angeles,90042,Los Angeles,-118.1838819,34.097882,16.44
6037573601,6402,Los Angeles,90808,Long Beach,-118.1316155,33.8262896,16.40
6037620501,5726,Los Angeles,90278,Redondo Beach,-118.3699719,33.8873629,16.38
6037481800,2558,Los Angeles,91803,Alhambra,-118.141135,34.0638563,16.33
6037462500,6146,Los Angeles,91104,Pasadena,-118.1005901,34.1655638,16.30
6037214600,2383,Los Angeles,90048,Los Angeles,-118.3656444,34.0727874,16.14
6037920334,6217,Los Angeles,91355,Santa Clarita,-118.5639835,34.387708,16.04
6037920040,3979,Los Angeles,91387,Santa Clarita,-118.4274646,34.435608,16.02
6037134424,2916,Los Angeles,91304,Unincorporated Los Angeles County area,-118.6565649,34.2135699,16.01
6037571800,3222,Los Angeles,90807,Long Beach,-118.1970981,33.8334835,16.01
6037570902,3583,Los Angeles,90713,Lakewood,-118.1210795,33.8532314,16.00
6037577100,7185,Los Angeles,90814,Long Beach,-118.1480649,33.7707927,15.99
6037403325,5348,Los Angeles,91765,Unincorporated Los Angeles County area,-117.8264522,33.9582663,15.97
6037651401,2521,Los Angeles,90505,Torrance,-118.3338133,33.7863579,15.93
6037503602,4212,Los Angeles,90638,La Mirada,-117.9992604,33.911522,15.89
6037920114,6518,Los Angeles,91355,Santa Clarita,-118.5621967,34.4314807,15.88
6037265520,5059,Los Angeles,90024,Los Angeles,-118.4423998,34.0513698,15.87
6037271902,4207,Los Angeles,90066,Los Angeles,-118.4316771,34.0096289,15.84
6037700600,5021,Los Angeles,90210,Beverly Hills,-118.4021007,34.0892642,15.82
6037403304,4863,Los Angeles,91789,Diamond Bar,-117.851172,33.9883072,15.80
6037650501,3044,Los Angeles,90503,Torrance,-118.3586819,33.8537952,15.79
6037277000,5566,Los Angeles,90045,Los Angeles,-118.4003336,33.9713675,15.73
6037143800,5770,Los Angeles,91604,Los Angeles,-118.3805891,34.135557,15.69
6037920314,2920,Los Angeles,91350,Santa Clarita,-118.5248234,34.4030093,15.67
6037143602,4769,Los Angeles,91604,Los Angeles,-118.3855058,34.1450296,15.66
6037135203,7515,Los Angeles,91307,Los Angeles,-118.6570809,34.1918593,15.62
6037406601,5550,Los Angeles,91791,West Covina,-117.9166732,34.055737,15.60
6037139703,2861,Los Angeles,91356,Los Angeles,-118.5320785,34.144579,15.59
6037267100,6649,Los Angeles,90025,Los Angeles,-118.4245499,34.0525736,15.52
6037461200,4535,Los Angeles,91001,Altadena,-118.1154324,34.1809681,15.51
6037901007,2094,Los Angeles,93536,Lancaster,-118.1855819,34.6538718,15.48
6037910210,7239,Los Angeles,93551,Palmdale,-118.1947725,34.6173553,15.37
6037186203,3416,Los Angeles,90065,Los Angeles,-118.2153417,34.1150031,15.35
6037920104,2933,Los Angeles,91384,Unincorporated Los Angeles County area,-118.7322957,34.5530069,15.34
6037620102,3355,Los Angeles,90245,El Segundo,-118.418063,33.9201935,15.33
6037460100,6196,Los Angeles,91001,Altadena,-118.1161844,34.1920485,15.23
6037800203,5533,Los Angeles,91302,Hidden Hills,-118.6726554,34.1607951,15.20
6037431700,6000,Los Angeles,91007,Arcadia,-118.0421452,34.1213014,15.19
6037480012,4975,Los Angeles,91775,East San Gabriel,-118.0740581,34.1180317,15.12
6037408722,4313,Los Angeles,91748,Rowland Heights,-117.9023573,33.9700289,15.10
6037920339,7420,Los Angeles,91355,Unincorporated Los Angeles County area,-118.6121724,34.4153573,15.06
6037555202,3661,Los Angeles,90808,Long Beach,-118.0728449,33.8200771,15.05
6037920116,5481,Los Angeles,91384,Castaic,-118.6328469,34.4800849,15.05
6037137302,4449,Los Angeles,91367,Los Angeles,-118.6541956,34.177348,15.03
6037113235,1824,Los Angeles,91304,Unincorporated Los Angeles County area,-118.651677,34.2382513,14.98
6037194101,3277,Los Angeles,90046,Los Angeles,-118.3530199,34.1114184,14.97
6037403408,6512,Los Angeles,91789,Walnut,-117.8818963,34.0254501,14.92
6037920026,386,Los Angeles,91390,Unincorporated Los Angeles County area,-118.4302105,34.477891,14.91
6037700501,3526,Los Angeles,90069,West Hollywood,-118.3878271,34.0876356,14.83
6037408703,6545,Los Angeles,91748,Rowland Heights,-117.8885626,33.9591947,14.60
6037400501,2049,Los Angeles,91741,Glendora,-117.8642543,34.1611414,14.58
6037141600,4178,Los Angeles,91403,Los Angeles,-118.461044,34.138911,14.56
6037276604,4624,Los Angeles,90045,Los Angeles,-118.4248557,33.9571656,14.47
6037135201,2788,Los Angeles,91307,Los Angeles,-118.6261323,34.1903616,14.37
6037651304,4852,Los Angeles,90277,Torrance,-118.3878823,33.8113912,14.32
6037500100,4840,Los Angeles,90631,La Habra Heights,-117.945019,33.9575548,14.29
6037910805,4722,Los Angeles,93510,Acton,-118.2228031,34.4705275,14.25
6037462900,3797,Los Angeles,91107,Pasadena,-118.0900164,34.15374,14.19
6037920119,1974,Los Angeles,91384,Castaic,-118.6355485,34.4635721,14.15
6037701304,6212,Los Angeles,90402,Santa Monica,-118.5076229,34.0293136,14.10
6037920118,6035,Los Angeles,91384,Castaic,-118.6225617,34.4592531,14.00
6037271400,3743,Los Angeles,90066,Los Angeles,-118.4473996,34.0100779,13.99
6037400204,5637,Los Angeles,91750,La Verne,-117.7540975,34.1305665,13.95
6037108201,5460,Los Angeles,91326,Los Angeles,-118.564234,34.2868634,13.95
6037701202,3381,Los Angeles,90403,Santa Monica,-118.4898132,34.0339243,13.93
6037920329,7152,Los Angeles,91355,Santa Clarita,-118.5503607,34.4105552,13.89
6037574300,6052,Los Angeles,90815,Long Beach,-118.118082,33.7994363,13.87
6037143400,7056,Los Angeles,91604,Los Angeles,-118.4110998,34.1538507,13.84
6037430723,4365,Los Angeles,91007,Arcadia,-118.0586171,34.1300364,13.84
6037269100,4274,Los Angeles,90035,Los Angeles,-118.3948253,34.0530704,13.76
6037194401,2391,Los Angeles,90046,Los Angeles,-118.3642238,34.0843098,13.70
6037276603,5489,Los Angeles,90293,Los Angeles,-118.4365003,33.9558339,13.65
6037276000,5657,Los Angeles,90045,Los Angeles,-118.3890198,33.9691783,13.57
6037273800,2872,Los Angeles,90291,Los Angeles,-118.4512626,33.9927102,13.55
6037408503,6673,Los Angeles,91745,Hacienda Heights,-117.9849873,33.9849218,13.51
6037901205,10783,Los Angeles,93536,Lancaster,-118.2759944,34.6784036,13.49
6037574000,5165,Los Angeles,90808,Long Beach,-118.1017387,33.8144739,13.49
6037463300,1970,Los Angeles,91107,San Pasqual,-118.102517,34.1392184,13.43
6037264000,3069,Los Angeles,90049,Los Angeles,-118.4815022,34.0545499,13.34
6037651201,5018,Los Angeles,90505,Torrance,-118.367527,33.8209956,13.25
6037296401,3229,Los Angeles,90732,Los Angeles,-118.3150067,33.7411716,13.20
6037139701,5320,Los Angeles,91436,Los Angeles,-118.4954117,34.157429,13.19
6037101122,3405,Los Angeles,91042,Los Angeles,-118.2901465,34.2677213,13.17
6037621201,6724,Los Angeles,90277,Redondo Beach,-118.3827737,33.8496251,13.15
6037554515,3793,Los Angeles,90703,Cerritos,-118.0774113,33.8520795,13.10
6037701501,5267,Los Angeles,90403,Santa Monica,-118.4904213,34.0281567,13.00
6037621301,6973,Los Angeles,90277,Redondo Beach,-118.3797513,33.8350669,12.94
6037137301,2271,Los Angeles,91367,Los Angeles,-118.6340417,34.176253,12.93
6037143901,4069,Los Angeles,91604,Los Angeles,-118.4000483,34.1321322,12.91
6037910209,5134,Los Angeles,93551,Palmdale,-118.1984139,34.6069598,12.88
6037574100,5014,Los Angeles,90808,Long Beach,-118.122827,33.8138403,12.86
6037500201,7267,Los Angeles,90631,La Habra Heights,-117.9753443,33.9569184,12.80
6037463500,5982,Los Angeles,91106,Pasadena,-118.1269528,34.1384503,12.79
6037194102,3189,Los Angeles,90046,Los Angeles,-118.3650891,34.116659,12.79
6037910302,5517,Los Angeles,93551,Palmdale,-118.2221613,34.6227294,12.75
6037910301,3874,Los Angeles,93536,Quartz Hill,-118.2230412,34.6382723,12.71
6037480201,3787,Los Angeles,91775,San Gabriel,-118.1107586,34.1081475,12.63
6037920028,7091,Los Angeles,91351,Santa Clarita,-118.4870567,34.4394521,12.53
6037269300,3840,Los Angeles,90064,Los Angeles,-118.4122005,34.0444598,12.35
6037800324,6966,Los Angeles,91301,Agoura Hills,-118.7795834,34.1504051,12.33
6037910810,2599,Los Angeles,91390,Unincorporated Los Angeles County area,-118.3532786,34.4595477,12.33
6037300901,6540,Los Angeles,91206,Glendale,-118.205989,34.1691011,12.26
6037138000,4780,Los Angeles,91364,Los Angeles,-118.5910501,34.1488008,12.24
6037800202,6065,Los Angeles,91302,Unincorporated Los Angeles County area,-118.6846964,34.115237,12.20
6037480002,3623,Los Angeles,91775,East San Gabriel,-118.0861118,34.120367,12.19
6037139702,6447,Los Angeles,91436,Los Angeles,-118.509738,34.136387,12.18
6037920107,6295,Los Angeles,91355,Santa Clarita,-118.577517,34.4525395,12.15
6037920108,5386,Los Angeles,91354,Santa Clarita,-118.5628759,34.4493505,12.13
6037573700,5009,Los Angeles,90808,Long Beach,-118.1094908,33.8262637,12.12
6037273700,2895,Los Angeles,90291,Los Angeles,-118.4526783,33.9983793,12.10
6037460800,3103,Los Angeles,91103,Pasadena,-118.1823685,34.1648035,12.09
6037300301,6024,Los Angeles,91214,Glendale,-118.2526054,34.2510958,12.07
6037920044,2399,Los Angeles,91350,Santa Clarita,-118.5164043,34.4435485,12.06
6037577300,5431,Los Angeles,90803,Long Beach,-118.1387992,33.7556821,12.02
6037701201,4088,Los Angeles,90402,Santa Monica,-118.4943488,34.0412036,12.02
6037576700,3935,Los Angeles,90803,Long Beach,-118.1618264,33.7618269,11.95
6037143700,3811,Los Angeles,90068,Los Angeles,-118.3567733,34.1291853,11.94
6037620702,7375,Los Angeles,90278,Redondo Beach,-118.3791618,33.8620063,11.89
6037403324,7193,Los Angeles,91765,Diamond Bar,-117.816738,33.9789045,11.89
6037403407,2314,Los Angeles,91789,Walnut,-117.8726572,34.0386078,11.88
6037651302,6204,Los Angeles,90505,Torrance,-118.3712041,33.8068011,11.85
6037620201,1529,Los Angeles,90266,Manhattan Beach,-118.4218562,33.9033703,11.81
6037400404,4268,Los Angeles,91741,Glendora,-117.8287768,34.1537602,11.81
6037265601,3615,Los Angeles,90024,Los Angeles,-118.4327259,34.0558599,11.69
6037276601,4115,Los Angeles,90293,Los Angeles,-118.4345193,33.9637725,11.66
6037264102,2998,Los Angeles,90049,Los Angeles,-118.4693771,34.0595085,11.66
6037194200,3524,Los Angeles,90046,Los Angeles,-118.3749964,34.1035086,11.56
6037670403,2733,Los Angeles,90275,Rancho Palos Verdes,-118.3683615,33.7751416,11.56
6037577200,5848,Los Angeles,90803,Long Beach,-118.15344,33.7601259,11.53
6037670202,2637,Los Angeles,90274,Rolling Hills Estates,-118.357906,33.788578,11.52
6037460200,5861,Los Angeles,91001,Altadena,-118.1374464,34.2022911,11.49
6037620400,5279,Los Angeles,90266,Manhattan Beach,-118.3862707,33.8941912,11.49
6037276400,4071,Los Angeles,90045,Los Angeles,-118.4095017,33.9668881,11.39
6037800504,2334,Los Angeles,90265,Unincorporated Los Angeles County area,-118.6668993,34.0576239,11.38
6037480703,3612,Los Angeles,91030,South Pasadena,-118.1627758,34.1100789,11.37
6037430301,4319,Los Angeles,91016,Monrovia,-117.9882851,34.1747468,11.37
6037401001,3062,Los Angeles,91741,Glendora,-117.8524608,34.1408729,11.35
6037408706,1835,Los Angeles,91748,Rowland Heights,-117.8687084,33.9765828,11.26
6037901210,1631,Los Angeles,93532,Unincorporated Los Angeles County area,-118.3864277,34.6789981,11.26
6037574901,3697,Los Angeles,90815,Long Beach,-118.1251759,33.7921434,11.23
6037430003,4971,Los Angeles,91016,Duarte,-117.9422558,34.1722232,11.16
6037577400,2947,Los Angeles,90803,Long Beach,-118.1351139,33.7629063,11.11
6037403320,4992,Los Angeles,91765,Diamond Bar,-117.7963291,34.0052004,10.95
6037460000,4421,Los Angeles,91107,Unincorporated Los Angeles County area,-118.0858736,34.1729248,10.93
6037400205,2846,Los Angeles,91711,Claremont,-117.7176795,34.1521556,10.85
6037574500,6631,Los Angeles,90815,Long Beach,-118.1000457,33.7873397,10.82
6037431600,4190,Los Angeles,91007,Arcadia,-118.0426347,34.1100947,10.81
6037430502,6902,Los Angeles,91024,Sierra Madre,-118.052919,34.162053,10.78
6037901213,3853,Los Angeles,93551,Leona Valley,-118.3063029,34.6300267,10.76
6037621004,4086,Los Angeles,90254,Hermosa Beach,-118.4011692,33.8703091,10.70
6037620001,4251,Los Angeles,90245,El Segundo,-118.40383,33.9274666,10.69
6037920018,2024,Los Angeles,91350,Santa Clarita,-118.5295463,34.4558936,10.65
6037910804,2964,Los Angeles,93510,Acton,-118.1943718,34.5244096,10.63
6037620602,5040,Los Angeles,90278,Redondo Beach,-118.3649588,33.8622408,10.58
6037265100,2454,Los Angeles,90024,Los Angeles,-118.4288483,34.0737147,10.57
6037910809,2070,Los Angeles,91387,Santa Clarita,-118.4042026,34.4087694,10.56
6037574602,1291,Los Angeles,90815,Long Beach,-118.1067858,33.7781493,10.55
6037264302,5882,Los Angeles,90049,Los Angeles,-118.4768543,34.0472018,10.46
6037621324,3740,Los Angeles,90277,Redondo Beach,-118.3900604,33.8340991,10.46
6037910813,4080,Los Angeles,91390,Agua Dulce,-118.3048498,34.5152531,10.24
6037403305,2294,Los Angeles,91765,Diamond Bar,-117.8483535,33.9779399,10.20
6037920020,6501,Los Angeles,91390,Santa Clarita,-118.4998492,34.4737154,10.15
6037573800,4309,Los Angeles,90808,Long Beach,-118.0984125,33.8242122,10.14
6037430200,1026,Los Angeles,91008,Bradbury,-117.9688184,34.1531592,10.06
6037408627,3076,Los Angeles,91748,Rowland Heights,-117.9256372,33.9760426,10.02
6037278102,3088,Los Angeles,90293,Los Angeles,-118.4523916,33.9583368,9.91
6037139802,4126,Los Angeles,91356,Los Angeles,-118.5563556,34.142864,9.89
6037134421,4234,Los Angeles,91307,Los Angeles,-118.64714,34.202023,9.85
6037621104,7132,Los Angeles,90254,Hermosa Beach,-118.3992831,33.8575404,9.85
6037300702,5430,Los Angeles,91207,Glendale,-118.2629218,34.1823785,9.67
6037462600,2152,Los Angeles,91104,Pasadena,-118.1135074,34.1609655,9.64
6037189400,3164,Los Angeles,90068,Los Angeles,-118.3211428,34.1200812,9.51
6037670407,6269,Los Angeles,90275,Rancho Palos Verdes,-118.3868772,33.773572,9.48
6037800332,6543,Los Angeles,91301,Agoura Hills,-118.773167,34.1610356,9.42
6037577501,3370,Los Angeles,90803,Long Beach,-118.1232111,33.7551714,9.40
6037670701,7185,Los Angeles,90275,Rancho Palos Verdes,-118.3131837,33.7616705,9.31
6037460700,5139,Los Angeles,91011,La Ca̱ada Flintridge,-118.1988193,34.1933667,9.31
6037920109,5696,Los Angeles,91354,Santa Clarita,-118.5520012,34.4538482,9.28
6037620800,7844,Los Angeles,90266,Manhattan Beach,-118.3876372,33.8802482,9.13
6037670602,6862,Los Angeles,90275,Rancho Palos Verdes,-118.3696354,33.74354,9.10
6037800331,732,Los Angeles,91362,Westlake Village,-118.7998264,34.1572716,9.07
6037108104,1836,Los Angeles,91326,Los Angeles,-118.5460083,34.2943135,9.07
6037800102,7213,Los Angeles,90290,Topanga,-118.6226938,34.0891923,9.04
6037430501,4030,Los Angeles,91024,Sierra Madre,-118.0567151,34.1748536,8.95
6037620522,5024,Los Angeles,90278,Redondo Beach,-118.3749726,33.8764601,8.92
6037650502,4259,Los Angeles,90503,Torrance,-118.3702822,33.8530266,8.87
6037480500,5108,Los Angeles,91030,South Pasadena,-118.1449225,34.108241,8.82
6037920331,3482,Los Angeles,91355,Santa Clarita,-118.545361,34.3971022,8.74
6037261101,3389,Los Angeles,90210,Los Angeles,-118.4005365,34.1171681,8.73
6037464200,6073,Los Angeles,91108,San Marino,-118.0983767,34.1273015,8.72
6037271500,3187,Los Angeles,90066,Los Angeles,-118.4382414,34.0166822,8.71
6037910808,3445,Los Angeles,91387,Unincorporated Los Angeles County area,-118.395844,34.4620693,8.67
6037577504,1378,Los Angeles,90803,Long Beach,-118.1289701,33.7508616,8.58
6037300100,6014,Los Angeles,91214,La Crescenta-Montrose,-118.2325716,34.2442558,8.45
6037621326,3017,Los Angeles,90277,Redondo Beach,-118.3903264,33.8222769,8.44
6037269000,4813,Los Angeles,90064,Los Angeles,-118.404305,34.043325,8.26
6037141500,2982,Los Angeles,91436,Los Angeles,-118.4786421,34.1404819,8.18
6037464100,7121,Los Angeles,91108,San Marino,-118.1222337,34.1202462,8.07
6037620305,5845,Los Angeles,90266,Manhattan Beach,-118.4171775,33.8933341,8.04
6037670324,5091,Los Angeles,90274,Palos Verdes Estates,-118.383478,33.7977558,8.04
6037620701,7211,Los Angeles,90278,Redondo Beach,-118.3812877,33.8699758,8.00
6037920012,1111,Los Angeles,91390,Unincorporated Los Angeles County area,-118.3491278,34.5927585,7.93
6037460501,5614,Los Angeles,91011,La Ca̱ada Flintridge,-118.1926568,34.2181704,7.76
6037262200,4405,Los Angeles,90077,Los Angeles,-118.4698011,34.1017214,7.71
6037262100,2678,Los Angeles,90077,Los Angeles,-118.4570806,34.1085369,7.61
6037920015,6578,Los Angeles,91390,Santa Clarita,-118.527587,34.4734725,7.56
6037621400,4305,Los Angeles,90277,Redondo Beach,-118.3796449,33.8227549,7.51
6037269500,3797,Los Angeles,90034,Los Angeles,-118.3938372,34.0434085,7.48
6037920338,5711,Los Angeles,91381,Stevenson Ranch,-118.5964298,34.3860838,7.47
6037141700,3161,Los Angeles,90210,Los Angeles,-118.4376439,34.1379878,7.46
6037621102,3069,Los Angeles,90254,Hermosa Beach,-118.3883787,33.8600257,7.15
6037670413,4433,Los Angeles,90275,Rancho Palos Verdes,-118.3974684,33.7725815,7.13
6037480702,4284,Los Angeles,91030,South Pasadena,-118.1699079,34.1049373,7.10
6037920111,2738,Los Angeles,91354,Santa Clarita,-118.538453,34.4524039,7.09
6037800406,2529,Los Angeles,90265,Unincorporated Los Angeles County area,-118.8610455,34.0602402,7.03
6037800101,5738,Los Angeles,91302,Calabasas,-118.6236584,34.1316542,7.03
6037262501,3785,Los Angeles,90272,Los Angeles,-118.5202383,34.0503509,6.96
6037261200,4182,Los Angeles,90077,Los Angeles,-118.4418058,34.1132765,6.95
6037650702,4731,Los Angeles,90503,Torrance,-118.3675825,33.832222,6.93
6037460502,4277,Los Angeles,91011,La Ca̱ada Flintridge,-118.1950103,34.2062405,6.81
6037920045,4282,Los Angeles,91350,Santa Clarita,-118.5168986,34.4533926,6.75
6037460600,4416,Los Angeles,91011,La Ca̱ada Flintridge,-118.218217,34.2263088,6.75
6037463800,4066,Los Angeles,91105,Pasadena,-118.1745514,34.1341118,6.58
6037262302,2845,Los Angeles,90049,Los Angeles,-118.4768353,34.0751025,6.54
6037262301,2748,Los Angeles,90049,Los Angeles,-118.4912444,34.0918293,6.51
6037670328,4730,Los Angeles,90274,Palos Verdes Estates,-118.4179511,33.7724316,6.47
6037621002,879,Los Angeles,90254,Hermosa Beach,-118.4052294,33.8696728,6.46
6037577604,1367,Los Angeles,90803,Long Beach,-118.1100855,33.7557499,6.29
6037920110,3088,Los Angeles,91354,Santa Clarita,-118.5457784,34.4462571,6.26
6037262303,3038,Los Angeles,90049,Los Angeles,-118.4868492,34.0660696,6.22
6037194300,3262,Los Angeles,90069,Los Angeles,-118.3875164,34.1016653,6.19
